"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","ensembl_gene_id_clean","hgnc_symbol","gene_name","sig_category"
25872.4490095058,0.248736777876163,0.099326073463277,2.5042445473104,0.0122713183908975,0.0722052675145758,"ENSG00000171992.13","ENSG00000171992","SYNPO","SYNPO","Not significant"
1646.39520170499,-0.142348359226378,0.0568492929444709,-2.50396006447118,0.0122811895513338,0.0722472737054328,"ENSG00000130479.11","ENSG00000130479","MAP1S","MAP1S","Not significant"
94.4767410349012,0.67423094822576,0.269356459108058,2.50311780329455,0.012310456105222,0.0723950099622726,"ENSG00000117322.18","ENSG00000117322","CR2","CR2","Not significant"
912.500576229692,0.144464478445231,0.0577146917942476,2.50307978703664,0.0123117785349748,0.0723950099622726,"ENSG00000196505.11","ENSG00000196505","GDAP2","GDAP2","Not significant"
1729.04803669227,-0.105163398880621,0.0420209617276847,-2.50264140935489,0.0123270369923061,0.0724686169825591,"ENSG00000175931.13","ENSG00000175931","UBE2O","UBE2O","Not significant"
17.0580825607579,0.273303801494485,0.109237265664743,2.50192825526478,0.0123518952893051,0.0725986146110458,"ENSG00000249494.6","ENSG00000249494","DMXL1-DT","DMXL1-DT","Not significant"
29.5853247611454,1.16843858057682,0.467054987095307,2.50171524308849,0.0123593288275408,0.0726193200338349,"ENSG00000102243.13","ENSG00000102243","VGLL1","VGLL1","Not significant"
6.39423844330862,-0.420042593144959,0.167915439670695,-2.50151263021864,0.0123664031355126,0.0726193200338349,"ENSG00000154252.12","ENSG00000154252","GAL3ST2","GAL3ST2","Not significant"
427.56028668822,0.383463234545489,0.153287830134204,2.50158955352011,0.012363716905961,0.0726193200338349,"ENSG00000162069.16","ENSG00000162069","BICDL2","BICDL2","Not significant"
271.549941657869,0.150984055410684,0.0603536357835802,2.50165633686248,0.0123613851918847,0.0726193200338349,"ENSG00000176273.15","ENSG00000176273","SLC35G1","SLC35G1","Not significant"
699.82862720325,0.176818338113144,0.0706963492730079,2.50109574159657,0.0123809702486474,0.0726725851908953,"ENSG00000189046.11","ENSG00000189046","ALKBH2","ALKBH2","Not significant"
6.75404941424041,0.501523088676578,0.200519800017078,2.50111504516693,0.0123802953990123,0.0726725851908953,"ENSG00000279082.4","ENSG00000279082","LINC01727","LINC01727","Not significant"
7.92229495549668,0.437072270633001,0.174796951772135,2.50045705146374,0.0124033171318107,0.0727805495499992,"ENSG00000185056.10","ENSG00000185056","C5orf47","C5orf47","Not significant"
6.16984649834179,0.286794920073726,0.114699031170076,2.50041275107605,0.01240486846507,0.0727805495499992,"ENSG00000188765.7","ENSG00000188765","TMSB4XP2","TMSB4XP2","Not significant"
46.5394242560526,0.215665883004999,0.0862732485872361,2.49980018762046,0.0124263371442017,0.0728903356486527,"ENSG00000251580.3","ENSG00000251580","LINC02482","LINC02482","Not significant"
220.923361759908,0.312323794270319,0.124970266963827,2.49918482098404,0.0124479371932961,0.0729684777659787,"ENSG00000008118.10","ENSG00000008118","CAMK1G","CAMK1G","Not significant"
4.10039322482351,-0.716587772111071,0.286726756173427,-2.49920091753712,0.0124473717632518,0.0729684777659787,"ENSG00000125414.19","ENSG00000125414","MYH2","MYH2","Not significant"
21.9880928929029,-0.160591454677236,0.0642563575691102,-2.49923059371228,0.0124463293760263,0.0729684777659787,"ENSG00000214719.13","ENSG00000214719","","ENSG00000214719","Not significant"
21.4581269904775,0.191706054554985,0.076715239164763,2.49893054681423,0.0124568722018088,0.0730046701313012,"ENSG00000244926.7","ENSG00000244926","ALKBH3-AS1","ALKBH3-AS1","Not significant"
39516.3143219612,0.136076185054791,0.0544570659135679,2.4987792267539,0.012462192173479,0.0730196648888335,"ENSG00000110651.12","ENSG00000110651","CD81","CD81","Not significant"
5646.28616587451,0.124074136786472,0.0496576530160944,2.49859043370935,0.0124688324069719,0.0730423870929458,"ENSG00000168090.10","ENSG00000168090","COPS6","COPS6","Not significant"
116.067485437163,0.254586799874818,0.101897090032436,2.49846977763326,0.012473077766277,0.0730510731724614,"ENSG00000171840.12","ENSG00000171840","NINJ2","NINJ2","Not significant"
19.3808629351786,0.455214140628604,0.182244367859718,2.49782281874962,0.0124958632582947,0.0731683153540935,"ENSG00000147223.6","ENSG00000147223","RIPPLY1","RIPPLY1","Not significant"
558.439896933213,0.137043352873618,0.0548771954512542,2.49727326162923,0.0125152472649128,0.0732411813646481,"ENSG00000141428.17","ENSG00000141428","C18orf21","C18orf21","Not significant"
4285.00339626947,-0.106927993560712,0.0428185639742171,-2.49723446178853,0.0125166168205894,0.0732411813646481,"ENSG00000172534.14","ENSG00000172534","HCFC1","HCFC1","Not significant"
4.8109143861425,0.419104699532952,0.167818321897148,2.497371531279,0.0125117791392196,0.0732411813646481,"ENSG00000248791.1","ENSG00000248791","","ENSG00000248791","Not significant"
317.523128112762,0.273647689492718,0.109588061639905,2.49705748416188,0.0125228654551557,0.07325478763788,"ENSG00000114279.13","ENSG00000114279","FGF12","FGF12","Not significant"
7.28197591856055,-0.429142038072225,0.171862246054789,-2.49701169351305,0.0125244826574464,0.07325478763788,"ENSG00000287666.1","ENSG00000287666","","ENSG00000287666","Not significant"
80.3977644877086,-0.278005104516505,0.111344297777657,-2.4968059439528,0.01253175145976,0.073264891410664,"ENSG00000162722.9","ENSG00000162722","TRIM58","TRIM58","Not significant"
6.50218761793052,0.416038638233579,0.166623716176263,2.49687528150838,0.0125293014578289,0.073264891410664,"ENSG00000280392.1","ENSG00000280392","","ENSG00000280392","Not significant"
1344.87886651271,0.258012107599087,0.103343989755107,2.49663389434156,0.0125378325643114,0.0732842410473222,"ENSG00000171159.5","ENSG00000171159","BBLN","BBLN","Not significant"
14.6096725357908,-0.355483444731391,0.142390599977511,-2.49653730504357,0.0125412476642917,0.0732880026490309,"ENSG00000198842.10","ENSG00000198842","STYXL2","STYXL2","Not significant"
511.546863387392,-0.113281710020106,0.0453842255383169,-2.49605911914184,0.0125581669796172,0.0733706605042021,"ENSG00000135521.9","ENSG00000135521","LTV1","LTV1","Not significant"
60.0866934446894,0.198369632595379,0.0794762222161228,2.49596202567285,0.0125616048368267,0.0733745342832356,"ENSG00000196951.11","ENSG00000196951","SCOC-AS1","SCOC-AS1","Not significant"
199.436046517607,0.420124505204035,0.168333511713971,2.49578649507355,0.0125678220879964,0.0733946376927759,"ENSG00000142235.12","ENSG00000142235","LMTK3","LMTK3","Not significant"
6197.47053157901,0.595191093384329,0.23857671024876,2.49475773542075,0.0126043153101256,0.0735427867929503,"ENSG00000130822.16","ENSG00000130822","PNCK","PNCK","Not significant"
2493.85982029101,-0.136235225392792,0.0546053217356238,-2.49490747536267,0.0125989977538201,0.0735427867929503,"ENSG00000159363.19","ENSG00000159363","ATP13A2","ATP13A2","Not significant"
8.32062441414023,0.419439696525019,0.168126928140361,2.49477999249977,0.0126035247923046,0.0735427867929503,"ENSG00000249484.9","ENSG00000249484","LINC01470","LINC01470","Not significant"
18.8229098924986,0.252787817382083,0.101323754566504,2.49485245057875,0.012600951559954,0.0735427867929503,"ENSG00000271964.1","ENSG00000271964","","ENSG00000271964","Not significant"
303.519147373414,0.179593945614652,0.0719997812278462,2.49436793490135,0.0126181672035228,0.0736073671658402,"ENSG00000250182.3","ENSG00000250182","EEF1A1P13","EEF1A1P13","Not significant"
227.582998500925,0.152163876985281,0.0610149009815132,2.49388058552099,0.0126355045350038,0.0736922466738212,"ENSG00000261098.1","ENSG00000261098","","ENSG00000261098","Not significant"
1079.57973801221,-0.119564518572847,0.0479446681393325,-2.49380219350731,0.012638295279114,0.0736922694742254,"ENSG00000173226.17","ENSG00000173226","IQCB1","IQCB1","Not significant"
103.59100379315,-0.230135550301389,0.0922943581306008,-2.49349532260398,0.0126492250872965,0.073739739634784,"ENSG00000161265.15","ENSG00000161265","U2AF1L4","U2AF1L4","Not significant"
177.943927708341,0.184201236303525,0.0738804907917628,2.49323243970737,0.0126585948297857,0.0737780963376734,"ENSG00000230074.3","ENSG00000230074","","ENSG00000230074","Not significant"
3009.11433725761,-0.203763704909274,0.0817375461681662,-2.49290215404867,0.0126703756677494,0.0738142198242558,"ENSG00000111801.16","ENSG00000111801","BTN3A3","BTN3A3","Not significant"
12.8935106793247,0.373939831867977,0.15000038963914,2.49292573684358,0.012669534180069,0.0738142198242558,"ENSG00000233143.2","ENSG00000233143",NA,"ENSG00000233143","Not significant"
36.8347305534474,0.537206149636754,0.215507196657775,2.49275271530647,0.0126757091315739,0.0738215940232799,"ENSG00000150722.10","ENSG00000150722","PPP1R1C","PPP1R1C","Not significant"
1391.67457860444,-0.146303178903161,0.0586924126599549,-2.49271025457404,0.0126772249162241,0.0738215940232799,"ENSG00000162702.8","ENSG00000162702","ZNF281","ZNF281","Not significant"
8.46427126225592,0.28855548426315,0.115783960044683,2.49218876389953,0.0126958544436985,0.0739137998799469,"ENSG00000243680.1","ENSG00000243680","RPL37P23","RPL37P23","Not significant"
25.9556703751314,-0.623069779401899,0.250046142953534,-2.49181919801772,0.0127090713366551,0.073974460346725,"ENSG00000163273.4","ENSG00000163273","NPPC","NPPC","Not significant"
183.999185589781,0.929183679947239,0.372939613566159,2.49151242224474,0.0127200518974901,0.0740220801772294,"ENSG00000249601.2","ENSG00000249601","LINC01187","LINC01187","Not significant"
643.599970167737,-0.136356930617344,0.0547366583341701,-2.49114459609277,0.0127332287305949,0.0740824570567922,"ENSG00000149716.13","ENSG00000149716","LTO1","LTO1","Not significant"
823.767254118813,0.230120902428864,0.0923805051743053,2.49101151801094,0.0127379990332157,0.0740939085867407,"ENSG00000073578.17","ENSG00000073578","SDHA","SDHA","Not significant"
64.3343357237486,-0.300756771625202,0.12076118013334,-2.49050871557497,0.012756036715754,0.0741825112985885,"ENSG00000235245.1","ENSG00000235245",NA,"ENSG00000235245","Not significant"
1406.21833656015,0.127513650226505,0.0512161377413543,2.48971624667326,0.0127845118710576,0.0743317606434424,"ENSG00000133398.4","ENSG00000133398","MED10","MED10","Not significant"
6976.16258064622,0.155013630640152,0.0622724946451278,2.48927928009834,0.0128002370917398,0.0744068299443559,"ENSG00000100596.7","ENSG00000100596","SPTLC2","SPTLC2","Not significant"
9480.41759827692,0.130183339187365,0.0523034622186529,2.4890004153671,0.0128102816086383,0.0744233758260831,"ENSG00000117450.15","ENSG00000117450","PRDX1","PRDX1","Not significant"
38.819354965236,0.356123820507123,0.143075641781954,2.48905974540273,0.0128081439974073,0.0744233758260831,"ENSG00000261068.2","ENSG00000261068",NA,"ENSG00000261068","Not significant"
41.3715031238173,0.313416686451247,0.125922453224412,2.48896585498293,0.0128115269356854,0.0744233758260831,"ENSG00000280067.1","ENSG00000280067","","ENSG00000280067","Not significant"
4629.85777453628,0.251736397982564,0.101157134565961,2.48856790045211,0.0128258742985155,0.0744739995774362,"ENSG00000145555.15","ENSG00000145555","MYO10","MYO10","Not significant"
17.2243665818926,0.517682154824474,0.20802136112724,2.48860093991898,0.0128246825932805,0.0744739995774362,"ENSG00000277702.1","ENSG00000277702","","ENSG00000277702","Not significant"
44.1335221933942,0.335532292295239,0.134845818055115,2.48826620754453,0.0128367606362853,0.0745208477508876,"ENSG00000188687.17","ENSG00000188687","SLC4A5","SLC4A5","Not significant"
6.89587038059369,0.273398366583586,0.109888339270811,2.48796522358771,0.0128476295387155,0.0745675741642351,"ENSG00000273234.1","ENSG00000273234","OR2A13P","OR2A13P","Not significant"
2647.92937820157,0.138741714322856,0.055768632192982,2.48780916560323,0.012853268190207,0.0745776060269904,"ENSG00000100354.21","ENSG00000100354","TNRC6B","TNRC6B","Not significant"
75.0210122773051,0.21782927046596,0.0875603586681534,2.48776128580645,0.0128549986110132,0.0745776060269904,"ENSG00000198785.7","ENSG00000198785","GRIN3A","GRIN3A","Not significant"
113.656013552837,0.228005696423711,0.0916541083661941,2.48767568075332,0.0128580929717453,0.0745791955367099,"ENSG00000233622.3","ENSG00000233622","CYP2T1P","CYP2T1P","Not significant"
454.203311547108,-0.184641666781597,0.0742402216932621,-2.48708398992233,0.0128794988111444,0.0746705957165295,"ENSG00000167393.18","ENSG00000167393","PPP2R3B","PPP2R3B","Not significant"
70.8113398860289,-0.484451595796026,0.194786397426469,-2.48709151253184,0.0128792264648839,0.0746705957165295,"ENSG00000251599.1","ENSG00000251599","","ENSG00000251599","Not significant"
236.025164661194,0.20936191707586,0.0841873799816589,2.4868563093598,0.0128877441000952,0.074685649186679,"ENSG00000083807.10","ENSG00000083807","SLC27A5","SLC27A5","Not significant"
72.0360346599979,0.326622084884985,0.131338066177778,2.4868805700464,0.012886865294407,0.074685649186679,"ENSG00000101280.8","ENSG00000101280","ANGPT4","ANGPT4","Not significant"
9383.80940605179,-0.1185965760238,0.0477090471574726,-2.4858299020802,0.0129249727178789,0.0748849810646084,"ENSG00000139641.13","ENSG00000139641","ESYT1","ESYT1","Not significant"
4920.44599952551,0.164023546354207,0.0659928113957303,2.48547596147448,0.0129378324712977,0.0749266544105401,"ENSG00000100605.17","ENSG00000100605","ITPK1","ITPK1","Not significant"
6.34677124279954,0.273072754027664,0.109865701594354,2.48551413284469,0.0129364450434043,0.0749266544105401,"ENSG00000272076.1","ENSG00000272076","","ENSG00000272076","Not significant"
5379.2950627237,-0.251680768870149,0.101269497481808,-2.48525740848433,0.0129457788266814,0.0749562578309474,"ENSG00000075618.18","ENSG00000075618","FSCN1","FSCN1","Not significant"
5008.62620759972,-0.130406361002863,0.0524743913666993,-2.48514289744807,0.0129499440502617,0.074963960271688,"ENSG00000213281.5","ENSG00000213281","NRAS","NRAS","Not significant"
1468.86719381328,0.135158903472986,0.0543963448786075,2.4847056134858,0.0129658607235487,0.0750396706309474,"ENSG00000156735.11","ENSG00000156735","BAG4","BAG4","Not significant"
74.1682378275237,0.582939637767135,0.234624764394971,2.48456141989259,0.0129711130104903,0.0750536414302835,"ENSG00000233154.6","ENSG00000233154","LINC01762","LINC01762","Not significant"
218.990313798701,0.530151436055249,0.213397836544317,2.48433369635005,0.0129794117296478,0.0750852295705701,"ENSG00000157502.13","ENSG00000157502","PWWP3B","PWWP3B","Not significant"
164.028203511634,0.436517231085084,0.175725376386536,2.48408761478418,0.0129883847327975,0.0751207037378313,"ENSG00000183117.19","ENSG00000183117","CSMD1","CSMD1","Not significant"
10797.6068971285,0.3598958932325,0.144885263459584,2.48400620352182,0.0129913544827169,0.075121449067676,"ENSG00000125148.7","ENSG00000125148","MT2A","MT2A","Not significant"
300.009490228266,0.333634557807358,0.134330649474645,2.48368156569013,0.0130032027145664,0.0751570905751432,"ENSG00000244694.7","ENSG00000244694","PTCHD4","PTCHD4","Not significant"
4.42113779847686,-0.607467091241006,0.244578449761846,-2.4837310557513,0.0130013958699939,0.0751570905751432,"ENSG00000248332.6","ENSG00000248332","TUB-AS1","TUB-AS1","Not significant"
14.8324970738589,-0.381267852231677,0.153527010673193,-2.48339266530283,0.013013754681813,0.0752016422751705,"ENSG00000226450.2","ENSG00000226450","CYP2D8P","CYP2D8P","Not significant"
15.5815713104678,-0.284565678126545,0.114617380561003,-2.48274456049962,0.0130374540001645,0.0753221315548068,"ENSG00000271367.1","ENSG00000271367","","ENSG00000271367","Not significant"
443.642750688014,-0.339558333579161,0.136789807705804,-2.48233650791771,0.0130523948785847,0.0753919785439962,"ENSG00000176170.14","ENSG00000176170","SPHK1","SPHK1","Not significant"
47.3464327502612,0.655365187815568,0.264033484202632,2.48212907463135,0.0130599958694671,0.0754029412175368,"ENSG00000055957.11","ENSG00000055957","ITIH1","ITIH1","Not significant"
9.96609476451307,0.26588736594108,0.107118297520494,2.48218438955501,0.0130579685785744,0.0754029412175368,"ENSG00000238251.2","ENSG00000238251","NSA2P7","NSA2P7","Not significant"
1118.71397315633,-0.204956119700538,0.0825881827815455,-2.48166399595773,0.0130770520062868,0.0754694033957817,"ENSG00000105499.14","ENSG00000105499","PLA2G4C","PLA2G4C","Not significant"
14.7746981626452,0.251484534662922,0.10133724237181,2.48165954368698,0.0130772153825009,0.0754694033957817,"ENSG00000227791.3","ENSG00000227791","RPS10P9","RPS10P9","Not significant"
45357.0546754542,0.160209686977033,0.0645655829918173,2.48134810456737,0.0130886481312011,0.0755189008364281,"ENSG00000138326.21","ENSG00000138326","RPS24","RPS24","Not significant"
3862.96738477571,0.130777963388632,0.0527068415824128,2.48123316560615,0.0130928697061024,0.0755267787169426,"ENSG00000185658.14","ENSG00000185658","BRWD1","BRWD1","Not significant"
4145.80090750019,0.129491463043576,0.0522025335368428,2.48055897425334,0.0131176562288275,0.0756532570684591,"ENSG00000105819.14","ENSG00000105819","PMPCB","PMPCB","Not significant"
26133.4605465411,-0.152396058557165,0.0614428375050419,-2.48029005080795,0.0131275547219048,0.0756938354800109,"ENSG00000143384.14","ENSG00000143384","MCL1","MCL1","Not significant"
4.32068281388211,0.47282088324024,0.190654823717817,2.47998384735363,0.0131388334534583,0.0757423529561362,"ENSG00000134760.6","ENSG00000134760","DSG1","DSG1","Not significant"
2155.19530753385,-0.152549941672851,0.0615212381909535,-2.47963054968687,0.0131518575048272,0.0758009084568758,"ENSG00000145354.12","ENSG00000145354","CISD2","CISD2","Not significant"
4.99367187348859,0.361007337759396,0.145641676993619,2.47873647991029,0.0131848677241748,0.0759709279091523,"ENSG00000180438.15","ENSG00000180438","TPRXL","TPRXL","Not significant"
17.621447698585,0.35476868782865,0.143128301403326,2.47867601550678,0.0131871027910225,0.0759709279091523,"ENSG00000285280.2","ENSG00000285280","RGS2-AS1","RGS2-AS1","Not significant"
3882.87435286562,0.145363616455278,0.0586499629208122,2.47849460112268,0.0131938107848153,0.0759930164632695,"ENSG00000089159.16","ENSG00000089159","PXN","PXN","Not significant"
12.5756926043508,-0.58402638976784,0.235678333981408,-2.47806567494623,0.0132096827965001,0.076067866330107,"ENSG00000248174.6","ENSG00000248174","LINC02268","LINC02268","Not significant"
8149.92473393537,-0.163463992942217,0.0659671801947457,-2.47795938009847,0.0132136187470743,0.0760711625961906,"ENSG00000110090.13","ENSG00000110090","CPT1A","CPT1A","Not significant"
2134.18657534649,-0.202933363625749,0.0818974880395246,-2.4778948473708,0.0132160088101539,0.0760711625961906,"ENSG00000183077.15","ENSG00000183077","AFMID","AFMID","Not significant"
75.3184817506964,0.276821692705899,0.111723535165787,2.47773839500443,0.013221804836928,0.076087961981042,"ENSG00000250486.5","ENSG00000250486","FAM218A","FAM218A","Not significant"
15.2535077392718,-0.230863919961234,0.0931812883321187,-2.47757810708073,0.0132277452886001,0.0761055850014038,"ENSG00000233585.2","ENSG00000233585","ACAA2P1","ACAA2P1","Not significant"
73.7292360351078,0.464525202814325,0.187499606409866,2.47747294892392,0.013231643850537,0.0761114549357731,"ENSG00000137878.17","ENSG00000137878","GCOM1","GCOM1","Not significant"
3173.40243002269,-0.622800023619644,0.251402674558817,-2.47730070776926,0.0132380315965008,0.0761316375611725,"ENSG00000148702.15","ENSG00000148702","HABP2","HABP2","Not significant"
2256.97134684828,0.102071730331872,0.0412043082405512,2.47721014356015,0.0132413913597812,0.0761344013321796,"ENSG00000016864.18","ENSG00000016864","GLT8D1","GLT8D1","Not significant"
2038.39519205273,-0.257823391792321,0.104097282701289,-2.47675429273361,0.0132583140249646,0.0762151299482911,"ENSG00000111199.12","ENSG00000111199","TRPV4","TRPV4","Not significant"
10.0077348225485,0.490320287188107,0.197975771073886,2.47666815251405,0.0132615139770529,0.0762169558998501,"ENSG00000279281.1","ENSG00000279281","","ENSG00000279281","Not significant"
3974.33727909013,0.257346183065124,0.103912795304669,2.47655914086992,0.0132655645396155,0.0762184495467604,"ENSG00000155629.15","ENSG00000155629","PIK3AP1","PIK3AP1","Not significant"
7.46076576925044,0.469330284654189,0.189513080153711,2.47650602414104,0.013267538602418,0.0762184495467604,"ENSG00000185130.5","ENSG00000185130","H2BC13","H2BC13","Not significant"
25.5867893255044,0.262552944023493,0.106030318824816,2.47620630526714,0.0132786824068557,0.0762658989757786,"ENSG00000227008.2","ENSG00000227008","RPS24P19","RPS24P19","Not significant"
5340.49968563428,0.100931580893229,0.0407638743777085,2.47600559156915,0.0132861497392532,0.076292216624337,"ENSG00000132912.13","ENSG00000132912","DCTN4","DCTN4","Not significant"
3656.41334575176,0.149877531331099,0.0605468893997203,2.47539605778313,0.0133088495325787,0.0763562395725705,"ENSG00000110711.10","ENSG00000110711","AIP","AIP","Not significant"
7.5330099463246,-0.53062831632849,0.214345299840648,-2.47557710256757,0.0133021036240409,0.0763562395725705,"ENSG00000132429.10","ENSG00000132429","POPDC3","POPDC3","Not significant"
386.919796767778,0.124513706558019,0.0503004969013865,2.47539714770864,0.0133088089118251,0.0763562395725705,"ENSG00000197863.9","ENSG00000197863","ZNF790","ZNF790","Not significant"
8.69114668196011,0.373347438264932,0.150818427508649,2.47547626926108,0.0133058604002026,0.0763562395725705,"ENSG00000277566.1","ENSG00000277566","","ENSG00000277566","Not significant"
69.5042828075549,0.54050993665878,0.218377522632717,2.47511708230086,0.0133192503564458,0.0763569005442326,"ENSG00000134612.12","ENSG00000134612","FOLH1B","FOLH1B","Not significant"
8.58620665736856,0.823959089154284,0.332901576391582,2.47508317048366,0.0133205151537475,0.0763569005442326,"ENSG00000145526.12","ENSG00000145526","CDH18","CDH18","Not significant"
1254.48336494542,-0.320613400341209,0.129529595458392,-2.47521347694009,0.0133156557386896,0.0763569005442326,"ENSG00000188176.12","ENSG00000188176","SMTNL2","SMTNL2","Not significant"
180.404425482628,-0.28834485790037,0.116490950819682,-2.47525542431792,0.0133140917619355,0.0763569005442326,"ENSG00000277363.5","ENSG00000277363","SRCIN1","SRCIN1","Not significant"
288.205967880924,0.46865117571209,0.189425299861754,2.47406854340006,0.0133584064884409,0.0765233660211852,"ENSG00000109738.11","ENSG00000109738","GLRB","GLRB","Not significant"
66.3174680116076,-0.564661109837367,0.22823851776291,-2.47399569262856,0.0133611307688164,0.0765233660211852,"ENSG00000168702.18","ENSG00000168702","LRP1B","LRP1B","Not significant"
3149.60319060863,0.266494416907911,0.107711016464776,2.47416119218467,0.0133549425635968,0.0765233660211852,"ENSG00000182985.18","ENSG00000182985","CADM1","CADM1","Not significant"
4.0996965152817,0.377871052634095,0.15272792202297,2.47414518333632,0.0133555410408507,0.0765233660211852,"ENSG00000240652.1","ENSG00000240652","","ENSG00000240652","Not significant"
31.3500290626193,0.4486385629945,0.18134796205204,2.47391014444241,0.0133643305003968,0.0765251172416616,"ENSG00000286505.1","ENSG00000286505","","ENSG00000286505","Not significant"
15.5260482198533,0.248413413074094,0.100444451419431,2.47314221506157,0.0133930834589763,0.0766731556409854,"ENSG00000252965.1","ENSG00000252965","","ENSG00000252965","Not significant"
4.61729303497506,0.362071709391314,0.14641337832319,2.47294143156839,0.013400610243324,0.0766996399706094,"ENSG00000213435.3","ENSG00000213435","ATP6V0CP3","ATP6V0CP3","Not significant"
1111.3247035413,0.475853437253301,0.192438852660081,2.47275137362119,0.0134077384023545,0.0767238317622722,"ENSG00000215808.4","ENSG00000215808","LINC01139","LINC01139","Not significant"
367.577734560762,0.147659480951025,0.059716585059208,2.47267121528506,0.0134107457603655,0.0767244375035361,"ENSG00000179859.9","ENSG00000179859","RNF227","RNF227","Not significant"
13.8265741692667,-0.246901136184042,0.0998743041515895,-2.47211871242972,0.0134314906282485,0.0768217616951752,"ENSG00000231407.6","ENSG00000231407","GORAB-AS1","GORAB-AS1","Not significant"
34.0739998208254,0.320038941702209,0.129462268884691,2.47206343948182,0.013433567525564,0.0768217616951752,"ENSG00000273837.1","ENSG00000273837",NA,"ENSG00000273837","Not significant"
26.5101373325479,0.192333286849781,0.0778055978200992,2.47197235466902,0.0134369906834677,0.0768247231660403,"ENSG00000250474.2","ENSG00000250474","WBP1LP2","WBP1LP2","Not significant"
899.561109461103,-0.160841032788768,0.0650713017554006,-2.47176602357458,0.0134447478889062,0.0768524575067765,"ENSG00000133794.20","ENSG00000133794","BMAL1","BMAL1","Not significant"
3790.79463278082,0.153161112975945,0.0619753347794679,2.47132368902808,0.0134613911964944,0.0768977246508754,"ENSG00000126773.13","ENSG00000126773","PCNX4","PCNX4","Not significant"
55069.231292887,0.152222677646221,0.0615942449432632,2.47137825597894,0.0134593370729924,0.0768977246508754,"ENSG00000148303.17","ENSG00000148303","RPL7A","RPL7A","Not significant"
4.38496979899201,0.392221735971654,0.158708092582975,2.47134049428888,0.0134607585481352,0.0768977246508754,"ENSG00000224649.1","ENSG00000224649","","ENSG00000224649","Not significant"
1624.27059107747,0.319164217596796,0.129162356041365,2.47103124608986,0.0134724046678489,0.0769249321158996,"ENSG00000151882.11","ENSG00000151882","CCL28","CCL28","Not significant"
1372.56330828832,0.153022557310967,0.0619282448442386,2.47096551332671,0.0134748812752277,0.0769249321158996,"ENSG00000166263.13","ENSG00000166263","STXBP4","STXBP4","Not significant"
4.23364529836623,0.640989182394719,0.259399505895188,2.47105012857547,0.0134716933085163,0.0769249321158996,"ENSG00000211958.2","ENSG00000211958","IGHV3-38","IGHV3-38","Not significant"
194.067889628275,0.304394639075334,0.123193808223231,2.4708598870794,0.0134788617884377,0.0769310473282234,"ENSG00000196074.13","ENSG00000196074","SYCP2","SYCP2","Not significant"
3376.72667103042,-0.126709717833551,0.0512969585836364,-2.47012145226814,0.0135067186556659,0.0770734055700851,"ENSG00000139645.10","ENSG00000139645","ANKRD52","ANKRD52","Not significant"
3639.70343012593,-0.140358925384048,0.0568354966489535,-2.46956450914787,0.0135277625330098,0.0771720420241038,"ENSG00000141076.18","ENSG00000141076","UTP4","UTP4","Not significant"
256.526372133126,0.683901575959467,0.27693821974277,2.46950954113412,0.0135298410476778,0.0771720420241038,"ENSG00000248144.6","ENSG00000248144","ADH1C","ADH1C","Not significant"
3370.32177799603,-0.0752536250751831,0.0304844323399835,-2.46859197625537,0.0135645787733512,0.0773368168399579,"ENSG00000141644.17","ENSG00000141644","MBD1","MBD1","Not significant"
4.56665681108958,0.46495251786317,0.188341613288192,2.46866589781049,0.0135617772909695,0.0773368168399579,"ENSG00000262503.1","ENSG00000262503","SPICP3","SPICP3","Not significant"
1173.22393422529,-0.124785657846872,0.050554682898199,-2.46833034435505,0.0135744982183019,0.0773766881626552,"ENSG00000154889.17","ENSG00000154889","MPPE1","MPPE1","Not significant"
1794.56544085557,-0.157316433867528,0.0637495164294084,-2.46772748530146,0.0135973792621836,0.0774203678126911,"ENSG00000141012.13","ENSG00000141012","GALNS","GALNS","Not significant"
27.8127764504779,0.419050640381642,0.169816620055199,2.46766565160364,0.0135997280372859,0.0774203678126911,"ENSG00000172137.19","ENSG00000172137","CALB2","CALB2","Not significant"
3790.57039950046,0.134453223466874,0.0544774905204276,2.46805097265737,0.0135850973199301,0.0774203678126911,"ENSG00000175348.11","ENSG00000175348","TMEM9B","TMEM9B","Not significant"
1925.00429740967,0.158908696807702,0.0643959397207074,2.46768192989973,0.0135991096656372,0.0774203678126911,"ENSG00000179152.20","ENSG00000179152","TCAIM","TCAIM","Not significant"
27.8357170645961,0.249998007134687,0.10130025107917,2.46789128823879,0.0135911588811021,0.0774203678126911,"ENSG00000253773.3","ENSG00000253773","CFAP418-AS1","CFAP418-AS1","Not significant"
104.206442110786,-0.19098731805019,0.077390453307491,-2.46784079802906,0.013593075967812,0.0774203678126911,"ENSG00000278922.1","ENSG00000278922","","ENSG00000278922","Not significant"
2518.34872423934,-0.131498703420756,0.0533009107575997,-2.46710049700242,0.0136212122510428,0.0774824234036383,"ENSG00000069956.12","ENSG00000069956","MAPK6","MAPK6","Not significant"
2165.36902487944,0.218970885545826,0.0887602166109652,2.46699359134704,0.0136252796137699,0.0774824234036383,"ENSG00000105559.12","ENSG00000105559","PLEKHA4","PLEKHA4","Not significant"
